q1,q2,q3,q4,q5,q6,index,obj,alpha_6,theta_6,a_6,d_6,theta_5,a_5,alpha_5,d_5,alpha_4,a_4,theta_4,alpha_3,a_3,theta_3,d_4,beta_3,alpha_2,a_2,theta_2,beta_2,alpha_1,a_1,d_1,theta_1
0.001,68.890,-39.715,68.796,89.377,-300.666,a_1,-0.666,-0.387,-0.198,-0.151,0.093,0.456,-0.038,-5.270,1.453,0.230,-0.099,-5.472,-2.700,1.388,-4.831,-0.033,-7.013,6.402,0.549,1.191,7.435,3.677,1.506,-0.000,-0.000
-43.264,-90.000,8.375,4.792,179.999,-318.674,a_1,-0.657,-0.587,-1.928,-1.473,0.259,-2.277,-0.714,-1.452,0.331,7.266,0.041,3.133,1.811,0.653,6.640,-1.184,7.027,-8.498,0.735,3.048,-1.129,0.106,-1.502,-0.000,-0.000
254.117,-45.000,-57.813,10.494,-98.450,106.947,a_1,-0.657,0.591,-1.162,-0.887,0.066,2.266,0.495,0.277,0.027,-1.058,0.466,8.134,4.265,0.474,16.561,0.126,-2.744,0.544,0.531,5.154,1.337,0.280,-1.875,0.000,-0.000
210.089,-30.000,131.120,37.350,0.042,-263.635,a_1,-0.653,0.790,-0.976,-0.745,-0.387,-6.237,-1.770,-1.231,0.509,1.503,-0.464,-1.554,-3.506,1.340,-5.537,-0.671,-2.309,1.117,-0.462,5.422,-4.525,-2.856,1.178,0.000,-0.000
0.000,70.194,-32.080,64.976,117.922,-23.567,a_1,-0.650,-1.311,1.053,0.805,0.380,0.937,0.317,-5.843,1.453,0.454,-0.171,-5.785,-3.114,1.382,-5.550,0.045,-6.596,6.347,0.626,0.721,8.101,3.096,1.535,0.000,-0.000
230.000,-64.283,-27.366,-16.965,-31.174,325.212,a_1,-0.649,-0.027,1.891,1.444,0.119,4.221,1.168,-1.438,0.357,-4.962,0.489,5.901,1.829,0.710,9.925,0.823,-8.368,3.366,0.798,2.678,2.313,0.519,-1.556,-0.000,-0.000
-50.000,-84.911,19.886,-59.988,-118.576,290.573,a_1,-0.649,-0.692,-0.370,-0.282,0.656,-3.202,-0.625,-0.572,0.092,5.923,0.639,5.309,3.371,0.522,6.662,-1.374,4.597,-7.497,0.706,2.472,-2.636,-0.482,-1.382,0.000,-0.000
-48.930,-90.000,0.000,39.941,180.000,303.097,a_1,-0.645,-0.005,0.035,0.027,0.097,-1.825,-0.402,-0.806,0.242,6.755,-0.026,1.445,0.495,0.715,7.867,-1.126,5.668,-8.899,0.512,5.574,-0.666,1.581,-1.482,-0.000,-0.000
237.932,-45.000,-72.403,-12.814,-38.117,-130.530,a_1,-0.642,0.923,0.541,0.413,0.173,4.576,1.304,0.979,-0.134,-2.962,0.907,6.145,5.114,0.428,14.706,0.445,-5.634,1.469,0.573,3.991,1.728,0.167,-1.749,-0.000,-0.000
230.000,-49.407,-71.212,19.712,-35.962,-322.224,a_1,-0.641,-0.066,0.260,0.199,-0.000,3.989,1.045,-1.195,0.327,-5.278,0.360,4.896,4.812,0.481,12.367,0.680,-7.298,2.033,0.666,2.732,2.224,0.393,-1.623,0.000,-0.000
239.150,-45.000,-67.009,-13.290,-52.438,67.173,a_1,-0.641,-0.189,-0.183,-0.140,0.192,4.696,1.131,0.723,-0.187,-2.673,0.843,6.844,5.659,0.399,15.325,0.187,-5.219,1.178,0.540,4.162,0.488,-0.046,-1.801,-0.000,-0.000
230.000,-53.651,-59.816,5.978,-28.252,211.753,a_1,-0.640,0.995,1.056,0.806,0.069,4.235,1.159,-0.988,0.342,-5.050,0.470,4.927,3.867,0.582,11.455,0.780,-7.773,2.453,0.715,2.692,2.525,0.482,-1.577,0.000,-0.000
205.417,62.430,-33.887,90.000,89.599,-35.115,a_1,-0.635,-1.126,-0.175,-0.134,0.391,-2.636,-0.593,-4.201,1.034,1.272,-0.390,-4.938,2.581,1.254,-1.430,-0.588,1.387,-5.103,0.654,2.971,-10.178,-2.158,1.308,0.000,-0.000
0.000,66.959,-44.742,63.776,130.981,303.730,a_1,-0.633,-0.980,1.654,1.264,0.220,0.856,0.374,-5.469,1.486,0.650,0.052,-5.023,-2.668,1.424,-3.606,0.008,-6.376,6.752,0.494,1.801,8.153,4.548,1.459,-0.000,-0.000
230.000,-48.382,-69.414,-59.233,-35.695,-308.181,a_1,-0.633,-0.298,1.389,1.061,0.314,6.415,1.605,2.593,-0.755,-1.227,1.065,5.549,5.382,0.438,13.147,0.482,-7.186,1.744,0.635,2.794,1.280,0.217,-1.693,-0.000,-0.000
238.959,-45.000,-78.050,-16.067,-55.177,134.496,a_1,-0.633,0.159,-1.029,-0.786,0.211,4.752,1.157,2.430,-0.487,-1.594,0.989,5.888,6.765,0.209,15.706,-0.081,-3.770,0.997,0.484,4.628,-0.897,-0.327,-1.797,-0.000,-0.000
0.263,45.000,-134.226,-70.005,-99.357,-46.204,a_1,-0.628,0.108,0.693,0.530,-0.115,2.804,0.770,-2.190,0.644,2.415,0.301,-3.615,2.413,0.726,-5.398,-1.123,-3.549,1.515,0.067,1.250,-6.542,2.198,1.035,-0.000,-0.000
214.227,-3.834,140.000,81.794,0.000,-307.138,a_1,-0.628,0.547,-0.435,-0.332,-0.267,-4.802,-1.354,2.142,-0.473,5.468,-0.141,-0.741,-5.398,0.903,-7.312,-0.750,0.480,0.192,-0.027,3.634,-7.263,-2.151,1.310,0.000,-0.000
245.185,-45.000,-63.180,-3.453,-49.298,-307.289,a_1,-0.627,0.081,-0.219,-0.167,-0.057,3.784,0.945,0.792,-0.172,-2.066,0.783,7.254,5.955,0.386,16.324,-0.059,-3.845,0.834,0.486,5.336,-0.311,-0.164,-1.822,-0.000,-0.000
193.283,45.000,-62.869,-88.483,-93.677,284.479,a_1,-0.626,-0.463,-1.256,-0.960,-0.178,-4.296,-1.043,0.735,-0.005,-1.058,1.274,-0.711,-0.814,1.460,3.197,0.170,1.210,-4.094,0.125,6.484,-1.926,-3.696,0.963,-0.000,-0.000
0.000,74.138,-32.043,-64.221,-84.507,282.739,a_1,-0.625,-0.063,1.289,0.985,0.033,3.195,1.011,-3.590,1.111,0.560,1.240,1.728,1.679,1.678,0.015,-0.367,-6.661,7.454,0.129,3.238,3.879,6.060,1.259,0.000,-0.000
0.000,68.608,-16.365,-56.374,-121.997,109.645,a_1,-0.624,-0.728,-0.062,-0.047,0.243,3.319,0.567,-3.679,1.279,0.067,1.142,1.890,1.249,1.684,-0.432,-0.287,-6.714,7.166,0.200,3.233,5.112,6.148,1.278,-0.000,-0.000
0.000,65.097,-55.666,52.000,88.984,68.492,a_1,-0.624,0.302,-0.391,-0.299,-0.392,0.092,-0.056,-5.162,1.542,0.438,0.382,-4.457,-2.334,1.429,-2.224,-0.054,-6.217,6.919,0.392,2.531,7.743,5.470,1.388,-0.000,-0.000
218.491,-75.445,-30.000,-179.927,7.047,172.089,a_1,-0.624,-0.185,1.666,1.273,0.000,2.265,0.596,4.971,-1.276,0.569,-0.261,1.925,2.824,0.791,6.362,0.982,-9.787,5.520,0.867,2.381,1.829,0.551,-1.335,-0.000,-0.000
-46.842,-89.933,0.000,57.168,-179.865,329.277,a_1,-0.622,-0.114,-0.054,-0.041,0.079,-0.955,-0.215,-0.671,0.168,6.569,-0.208,1.045,0.225,0.751,7.533,-1.163,5.555,-9.190,0.472,5.858,-0.820,1.870,-1.420,-0.000,-0.000
230.312,70.000,-29.745,-64.171,-32.113,125.489,a_1,-0.620,-0.824,-1.529,-1.168,0.011,1.126,0.117,-1.018,0.534,1.979,1.472,1.034,2.222,1.587,3.068,-0.802,-3.784,-5.417,0.555,5.872,-10.759,-1.849,1.333,0.000,-0.000
218.860,-73.979,-30.000,-179.968,6.826,-208.033,a_1,-0.619,-0.062,2.001,1.529,0.000,2.388,0.619,4.999,-1.287,0.549,-0.237,2.303,2.643,0.797,6.590,0.985,-9.772,5.333,0.863,2.381,1.897,0.558,-1.338,0.000,-0.000
-59.425,-32.129,106.482,-85.000,-142.334,-172.983,a_1,-0.615,0.107,0.575,0.439,-0.098,-1.753,-0.517,-2.886,1.271,2.478,1.457,1.950,0.679,1.729,-1.958,-0.481,-2.022,-1.531,-0.355,10.597,0.650,5.245,1.173,0.000,-0.000
-13.017,42.007,27.989,-70.000,-137.011,50.344,a_1,-0.603,-0.693,-0.171,-0.131,0.068,1.644,0.177,-4.864,1.369,1.665,1.227,3.240,1.302,1.713,-0.494,-0.241,-5.119,4.628,0.266,5.294,6.204,7.208,1.255,-0.000,-0.000
229.998,-57.269,-40.594,13.404,-64.856,219.494,a_1,-0.602,0.726,2.088,1.595,0.010,2.607,0.714,-2.132,0.629,-3.854,0.081,5.149,0.619,0.799,8.723,1.178,-7.598,3.298,0.743,2.452,4.247,0.835,-1.308,0.000,-0.000
0.000,85.232,-53.690,20.611,-179.999,-171.258,a_1,-0.602,0.277,1.266,0.967,-0.020,1.987,0.513,-4.501,1.531,1.455,0.561,-1.018,-1.343,1.576,0.217,0.138,-3.699,9.769,0.370,2.406,9.167,5.467,1.396,0.000,-0.000
168.308,27.692,140.000,161.960,-12.119,-164.815,a_1,-0.602,-0.723,-1.792,-1.369,0.397,-1.120,-0.266,0.496,0.267,2.269,1.159,0.757,-3.279,0.228,-3.800,-0.241,4.628,-1.941,0.287,1.812,-6.449,-2.434,0.922,0.000,-0.000
-20.084,40.166,22.799,-69.999,-148.769,-338.897,a_1,-0.599,-0.640,-0.191,-0.146,0.001,0.115,-0.124,-4.793,1.295,2.089,1.368,3.223,1.447,1.810,0.292,-0.168,-3.760,4.465,0.281,6.232,6.862,7.380,1.268,-0.000,-0.000
218.996,-55.136,-120.354,89.996,-0.001,-256.651,a_1,-0.598,0.482,-0.190,-0.145,-0.001,3.701,0.957,-2.419,0.687,-6.727,0.097,0.173,6.872,-0.135,8.741,1.034,-4.112,3.367,0.749,2.359,2.933,0.601,-1.301,-0.000,-0.000
251.342,-45.000,-47.876,-25.208,-59.589,-36.328,a_1,-0.596,0.210,1.210,0.924,0.187,3.038,0.890,0.676,-0.218,-0.891,1.009,8.780,4.638,0.587,16.974,0.110,-3.758,0.832,0.486,6.552,1.126,0.216,-1.816,-0.000,-0.000
-50.000,-89.902,30.264,-162.758,145.850,152.811,a_1,-0.594,0.116,0.005,0.004,-0.116,-5.052,-1.409,5.457,-1.329,0.419,0.704,4.493,2.792,0.710,7.275,-1.258,4.992,-8.877,0.517,5.082,-1.558,1.159,-1.402,-0.000,-0.000
214.378,-76.477,-53.444,90.000,-0.000,96.280,a_1,-0.589,0.785,0.322,0.246,-0.000,1.126,0.264,-1.633,0.472,-5.750,-0.618,-1.019,4.942,0.628,5.207,1.056,-8.688,6.057,0.878,2.235,1.842,0.585,-1.224,0.000,-0.000
215.213,-66.431,-66.350,89.999,0.000,-210.722,a_1,-0.587,0.915,1.387,1.059,-0.000,1.191,0.296,-1.623,0.492,-5.776,-0.582,0.176,5.095,0.583,6.703,1.053,-8.484,4.793,0.836,2.256,2.194,0.588,-1.238,0.000,-0.000
212.676,9.666,140.000,82.882,-0.651,-217.033,a_1,-0.584,-0.384,0.093,0.071,-0.258,-4.124,-1.161,2.740,-0.595,6.084,0.054,0.226,-5.934,0.666,-6.681,-0.776,1.901,-0.435,0.185,3.346,-8.808,-2.146,1.291,0.000,-0.000
-49.846,-45.221,144.728,-176.326,-95.000,-30.257,a_1,-0.582,-0.310,0.197,0.150,0.156,0.551,0.201,-1.629,0.401,4.031,0.707,-1.621,-4.389,1.031,-6.493,-1.489,-2.111,-1.610,-0.308,3.470,-8.461,1.331,1.111,-0.000,-0.000
214.898,-66.333,-83.260,89.996,-0.000,50.751,a_1,-0.582,0.160,-0.135,-0.103,-0.000,2.127,0.540,-2.416,0.660,-6.555,-0.340,-0.908,6.238,0.344,6.666,1.054,-6.998,4.799,0.835,2.249,2.183,0.587,-1.233,-0.000,-0.000
258.780,-45.000,-50.825,25.590,-106.474,123.472,a_1,-0.578,1.215,-1.147,-0.877,-0.288,1.771,0.411,0.164,0.103,-0.355,0.434,8.373,4.064,0.611,17.655,0.116,-2.244,0.498,0.454,7.874,1.918,0.662,-1.793,0.000,-0.000
213.893,-78.833,-29.999,-159.072,0.241,-158.702,a_1,-0.574,-0.288,0.730,0.558,0.000,3.413,0.920,4.748,-1.219,0.654,0.036,0.615,2.961,0.839,4.805,1.058,-10.008,6.383,0.884,2.223,1.774,0.583,-1.216,-0.000,-0.000
0.000,73.187,-43.621,-47.031,-123.835,-118.632,a_1,-0.571,-0.479,1.199,0.916,0.237,0.782,0.422,-2.799,1.122,0.662,1.358,1.613,0.954,1.753,1.867,-0.166,-4.251,8.387,0.115,3.897,6.354,7.129,1.202,-0.000,-0.000
216.338,-53.735,-88.700,89.999,0.000,194.000,a_1,-0.566,0.745,2.061,1.574,-0.000,1.583,0.424,-1.918,0.575,-6.120,-0.449,1.187,5.741,0.438,8.486,1.048,-7.703,3.332,0.741,2.285,2.922,0.593,-1.257,-0.000,-0.000
247.626,69.999,-50.176,-20.304,-27.590,20.842,a_1,-0.566,-0.436,0.087,0.066,-0.377,0.947,0.166,-3.713,1.128,0.002,1.395,3.238,3.416,1.645,6.563,-0.736,-3.870,-3.854,0.376,8.683,-8.264,-0.738,1.299,0.000,-0.000
-19.856,-86.965,0.008,32.844,-145.056,-346.124,a_1,-0.541,-0.618,-0.759,-0.580,-0.002,-1.288,-0.362,-2.231,0.600,6.753,-0.367,1.377,0.762,0.860,2.958,-1.404,7.047,-8.294,0.799,1.900,-2.770,-0.284,-1.083,-0.000,-0.000
-72.071,-16.714,86.138,-70.000,-134.813,-245.589,a_1,-0.535,0.282,-0.900,-0.688,-0.243,-0.683,-0.441,-3.719,1.353,2.216,1.359,4.001,0.475,1.769,0.762,-0.450,-2.714,-0.462,-0.138,11.854,0.556,4.186,1.104,-0.000,-0.000
-3.097,-11.084,96.072,-85.000,-170.225,228.994,a_1,-0.533,0.079,1.499,1.145,-0.187,-0.651,-0.096,-3.664,1.375,2.562,1.159,0.272,1.551,1.442,-4.532,-0.303,-2.774,-0.901,-0.033,5.252,4.748,8.246,1.014,0.000,-0.000
-51.834,5.278,0.000,-180.000,179.990,107.015,a_1,-0.532,-0.024,1.075,0.821,-0.569,2.143,0.414,2.177,-0.284,-2.936,0.371,-1.319,-0.742,1.858,2.048,-0.278,-1.760,0.594,0.100,10.824,4.250,6.506,1.099,0.000,-0.000
207.346,48.361,48.128,149.339,0.000,11.242,a_1,-0.530,0.578,-0.944,-0.721,-0.215,-3.687,-1.026,2.932,-0.716,6.192,0.189,-0.171,-2.299,1.316,-3.030,-0.826,-1.922,-3.788,0.634,2.628,-12.386,-2.132,1.223,0.000,-0.000
1.616,45.000,-119.765,-69.876,-141.754,34.211,a_1,-0.527,-1.084,0.485,0.371,0.452,0.822,-0.000,-2.357,0.524,2.505,0.772,-1.672,2.352,1.072,-1.432,-1.187,-2.408,2.181,-0.110,2.638,-6.518,3.957,0.764,0.000,-0.000
1.426,-3.640,107.630,-85.000,-180.000,356.964,a_1,-0.518,-0.534,0.420,0.321,-0.228,0.684,0.122,-5.109,1.444,3.536,0.926,0.635,2.663,1.214,-4.878,-0.189,-3.577,-0.170,0.027,4.501,5.843,8.025,1.059,0.000,-0.000
211.624,-65.752,-57.486,90.000,0.000,-54.598,a_1,-0.517,-0.184,1.366,1.044,-0.118,0.944,0.259,-1.763,0.526,-5.833,-0.498,0.200,5.125,0.750,6.663,1.049,-9.186,5.608,0.753,3.656,2.009,0.053,-1.155,0.000,-0.000
230.000,-49.366,-59.633,-65.689,-16.884,284.835,a_1,-0.512,1.371,0.589,0.450,-0.219,5.996,1.634,3.804,-0.906,-0.777,1.339,4.886,5.870,0.666,14.049,0.592,-7.419,3.127,0.504,7.153,1.676,-0.426,-1.513,0.000,-0.000
230.000,-61.756,-10.133,-31.422,-63.034,-271.716,a_1,-0.506,0.075,-0.262,-0.200,0.127,4.714,1.034,-0.500,0.271,-4.403,1.039,6.585,2.349,0.997,11.776,0.739,-8.827,4.482,0.533,7.488,2.229,-0.363,-1.422,0.000,-0.000
0.000,58.566,-59.995,-41.633,-128.819,-173.268,a_1,-0.502,-0.409,0.379,0.290,0.192,0.604,0.129,-1.625,1.015,0.680,1.453,1.307,1.344,1.730,2.943,-0.509,-3.975,6.338,-0.056,4.841,3.000,7.867,0.939,-0.000,-0.000
184.435,67.005,-41.550,87.888,89.999,-5.317,a_1,-0.500,-1.058,-0.475,-0.363,0.307,-1.868,-0.515,-3.602,0.857,1.454,-0.307,-4.186,3.097,1.096,0.229,-0.515,3.045,-6.476,0.586,2.274,-10.593,-2.477,1.066,-0.000,-0.000
230.000,-46.374,-49.337,-34.053,-30.170,-321.697,a_1,-0.500,-0.015,1.130,0.863,-0.034,6.058,1.516,0.658,-0.144,-3.344,1.265,6.576,4.949,0.795,14.426,0.592,-8.234,2.867,0.492,7.031,1.735,-0.405,-1.520,0.000,-0.000
0.000,47.914,-32.313,-63.882,-147.133,140.313,a_1,-0.492,-0.249,0.578,0.442,0.132,0.292,-0.196,-1.433,0.886,0.448,1.553,1.507,1.034,1.810,2.205,-0.390,-4.364,5.622,0.053,4.981,5.061,8.198,0.955,0.000,-0.000
249.759,-45.000,-44.752,6.558,-49.244,206.745,a_1,-0.489,1.634,-0.027,-0.021,-0.380,2.861,0.742,0.645,0.053,-2.030,0.960,7.755,5.696,0.712,17.622,-0.013,-4.198,1.237,0.343,9.977,0.531,0.074,-1.613,0.000,-0.000
233.818,-45.000,-44.810,-5.255,-90.210,-23.444,a_1,-0.479,-0.343,1.101,0.841,0.077,2.087,0.585,-2.201,0.571,-3.296,0.667,6.434,0.264,0.942,11.133,1.230,-7.068,2.790,0.525,5.515,5.527,0.515,-1.199,-0.000,-0.000
0.336,54.524,-16.528,-85.000,-137.595,-33.277,a_1,-0.478,-0.754,0.399,0.305,0.191,-0.408,-0.001,-3.025,0.790,1.000,1.593,3.047,1.653,1.816,2.290,-0.215,-4.100,6.639,0.098,4.758,6.817,8.183,1.035,-0.000,-0.000
-48.337,-61.031,145.844,-84.813,-126.272,-171.771,a_1,-0.474,0.061,-0.720,-0.550,-0.027,-0.296,-0.112,-2.945,1.245,3.268,0.985,2.143,0.578,1.254,-2.268,-1.138,-2.005,-3.990,-0.566,8.729,-3.939,4.825,0.882,0.000,-0.000
178.904,70.256,-30.000,-120.060,-56.875,282.027,a_1,-0.460,-0.562,-1.931,-1.475,0.276,-4.202,-0.924,2.232,-0.502,2.413,1.024,-0.666,1.509,1.311,2.262,-0.439,2.114,-7.456,0.459,2.837,-9.796,-2.965,0.970,-0.000,-0.000
226.077,-9.818,-140.000,-86.846,33.625,226.328,a_1,-0.453,-0.229,0.223,0.170,-0.233,-6.169,-1.621,-0.928,0.551,1.336,-0.322,-0.291,-1.354,-0.286,-1.363,-0.913,7.648,0.646,-0.116,7.984,-8.465,-2.581,1.016,0.000,-0.000
177.971,74.124,15.625,-113.835,-80.000,-230.150,a_1,-0.450,-1.150,-0.853,-0.652,0.743,-3.347,-1.182,1.413,-0.088,2.919,1.134,0.801,-0.367,1.123,-0.122,-0.598,1.896,-7.005,0.714,0.932,-12.123,-1.808,0.979,0.000,-0.000
201.497,45.000,-69.792,-36.874,-123.825,118.441,a_1,-0.445,0.685,0.320,0.245,-0.397,-3.465,-1.134,-1.280,0.684,0.003,1.642,2.055,-1.007,1.580,6.476,0.297,-1.633,-3.984,0.017,8.509,0.070,-3.769,0.833,0.000,-0.000
256.856,-45.000,-34.287,-14.839,-85.634,240.711,a_1,-0.437,0.645,1.040,0.794,0.053,1.040,0.428,1.035,0.053,-0.346,1.315,8.138,3.147,0.947,17.404,0.387,-3.365,1.221,0.306,11.625,3.483,1.089,-1.452,0.000,-0.000
193.573,70.000,-47.108,-37.432,-102.511,-246.190,a_1,-0.433,0.202,-0.998,-0.762,-0.061,-3.212,-1.141,-2.098,0.897,1.067,1.461,4.046,-0.238,1.662,6.933,-0.224,-1.073,-7.549,0.123,6.567,-5.596,-4.059,0.949,0.000,-0.000
0.000,-79.304,-8.769,-136.962,171.918,158.615,a_1,-0.430,-0.850,-0.097,-0.074,0.228,-5.627,-1.571,2.625,-0.546,0.618,0.667,0.158,0.056,1.104,0.437,-1.412,5.237,-6.711,0.787,1.614,-3.814,0.180,-0.716,-0.000,-0.000
0.000,70.990,-59.359,-11.635,-144.599,-54.742,a_1,-0.408,-0.396,1.334,1.019,-0.160,0.363,0.200,-4.418,1.326,2.851,1.224,2.610,0.561,1.802,4.875,-0.135,-1.937,8.737,-0.052,5.066,6.701,8.597,0.992,0.000,-0.000
269.991,29.878,-30.000,-180.000,66.264,134.716,a_1,-0.403,0.041,0.864,0.660,-0.420,-2.116,-0.749,2.779,-0.369,1.662,0.291,3.500,2.868,1.746,8.109,-0.553,-3.495,0.048,0.199,12.717,-3.020,2.075,0.982,0.000,-0.000
11.163,29.924,-35.189,70.000,150.667,258.602,a_1,-0.402,0.036,1.153,0.881,-0.056,1.216,0.510,-2.973,1.127,1.492,0.191,-2.186,-1.197,1.755,0.661,-0.296,-4.662,3.746,0.076,4.160,6.745,8.635,0.806,-0.000,-0.000
176.183,38.745,59.606,-108.644,-80.000,-353.065,a_1,-0.392,-0.658,-1.275,-0.974,0.065,-3.309,-0.989,-3.026,0.783,0.284,1.389,5.764,-2.392,1.143,2.482,-0.265,1.959,-4.414,0.232,4.771,-7.841,-4.240,0.786,0.000,-0.000
15.120,38.362,19.118,-33.100,-180.000,4.981,a_1,-0.382,-0.184,0.478,0.365,-0.393,1.652,0.358,-4.349,1.298,2.855,0.922,1.596,1.635,1.689,0.350,0.134,-2.626,4.970,0.192,3.387,10.949,8.426,0.900,0.000,-0.000
237.198,27.063,-139.360,-90.000,52.834,261.381,a_1,-0.365,-0.664,-1.081,-0.826,-0.089,-6.049,-1.497,1.133,-0.060,3.727,-0.266,0.206,2.913,-0.244,3.638,-1.008,7.458,-1.792,0.282,8.959,-11.519,-1.877,0.975,-0.000,-0.000
0.000,52.376,-57.333,54.999,-180.000,96.014,a_1,-0.349,0.097,-0.657,-0.502,-0.430,3.232,0.643,-3.700,1.296,2.862,0.417,1.134,-0.483,1.776,4.852,-0.197,-1.710,6.783,-0.010,5.703,7.189,9.270,0.834,0.000,-0.000
179.999,89.628,-25.257,24.947,5.006,-186.732,a_1,-0.319,0.566,-1.166,-0.890,-0.041,-4.205,-1.159,-2.676,0.852,-0.555,0.011,0.519,2.192,1.057,3.485,-0.814,-1.397,-9.731,0.742,1.056,-14.208,-1.959,0.850,-0.000,-0.000
210.963,23.374,-89.741,89.999,49.976,31.598,a_1,-0.317,0.203,-0.816,-0.623,-0.782,-0.292,-0.182,-3.783,1.285,-1.399,0.921,-1.454,5.638,0.836,7.112,-0.161,0.227,-2.371,0.130,10.568,-5.411,-3.968,0.737,-0.000,-0.000
0.000,-28.797,-89.776,28.344,-161.457,-23.681,a_1,-0.307,-1.131,-0.791,-0.604,0.259,-4.073,-1.047,-4.226,1.057,7.461,0.525,1.447,-1.126,0.955,5.664,-1.402,5.924,-1.719,0.397,2.561,-5.794,1.675,-0.640,0.000,-0.000
224.905,-51.540,-38.459,90.000,30.047,-58.449,a_1,-0.286,0.488,1.058,0.809,-0.581,-0.107,-0.035,-1.059,0.519,-4.398,0.266,1.564,6.964,1.012,12.074,0.431,-7.002,5.076,0.103,12.608,0.567,-2.101,-0.869,0.000,-0.000
193.283,70.000,-46.326,-37.699,-42.706,-330.186,a_1,-0.275,-0.506,-0.597,-0.456,-0.111,0.104,-0.161,-2.498,0.731,-0.456,1.554,5.520,1.958,1.635,9.726,-0.461,-4.249,-8.659,0.093,7.293,-8.242,-4.585,0.757,0.000,-0.000
206.857,-56.651,-32.531,90.000,51.482,-78.139,a_1,-0.247,-0.059,1.715,1.310,-0.088,0.910,0.394,-2.037,0.746,-4.916,0.041,-0.825,5.474,1.265,6.740,0.854,-8.476,7.085,0.241,9.412,1.347,-2.614,-0.638,-0.000,-0.000
97.177,-64.279,-25.425,90.000,17.127,-351.946,a_1,-0.009,-0.349,-0.877,-0.670,-0.248,-3.169,-0.889,-4.418,1.271,-1.035,-0.589,-5.816,-0.113,1.775,-7.096,-0.142,-8.217,2.349,0.727,-0.123,-3.419,0.293,0.019,0.000,-0.000
-88.522,-83.482,18.745,-26.756,-105.681,-2.942,a_1,1000000.000,-0.098,-0.027,-0.020,0.078,0.785,0.204,-0.010,-0.026,1.975,0.247,7.927,2.876,0.388,11.437,-0.181,0.375,-1.990,0.777,3.574,1.488,0.209,-1.964,0.000,-0.000
240.384,-83.501,-21.280,108.640,43.711,174.997,a_1,1000000.000,0.213,1.459,1.115,0.355,-1.305,-0.377,3.753,-0.801,-1.264,-0.842,2.846,3.825,0.452,10.179,0.238,-6.387,2.259,0.767,3.508,0.771,0.076,-1.815,-0.000,-0.000
-64.554,-64.902,133.403,3.793,105.505,-3.050,a_1,1000000.000,-0.946,-0.497,-0.380,-0.157,-2.438,-0.685,-6.488,1.795,2.805,0.270,-5.722,-2.936,1.728,-8.999,-0.719,-0.851,-0.753,-0.870,3.720,-4.818,1.639,1.732,0.000,-0.000
251.021,-74.482,-29.317,132.071,85.860,248.810,a_1,1000000.000,-0.383,-0.107,-0.082,0.452,-2.995,-0.574,4.498,-0.986,1.128,-0.492,3.575,5.339,0.357,13.406,-0.514,-3.688,-0.429,0.400,7.297,-0.927,-0.335,-1.707,0.000,-0.000
-10.981,-12.601,142.375,-94.501,-180.000,127.742,a_1,1000000.000,-0.326,-0.366,-0.279,0.104,1.141,0.058,-4.409,1.532,2.947,0.596,-0.393,0.966,0.916,-6.923,-0.621,-3.783,-0.736,-0.032,4.325,0.016,5.957,1.234,0.000,-0.000
235.861,-56.481,-45.133,-78.385,-29.386,168.918,a_1,1000000.000,0.568,-0.540,-0.412,-0.420,4.812,1.224,5.690,-1.267,0.995,1.366,3.895,6.820,0.677,14.742,0.212,-6.229,3.322,0.316,10.405,0.532,-0.831,-1.438,-0.000,-0.000
256.641,-61.855,-14.471,156.799,69.545,114.397,a_1,1000000.000,0.603,0.952,0.727,-0.011,-0.187,-0.304,6.342,-1.408,0.177,-0.116,6.306,4.429,0.876,15.647,-0.062,-3.681,0.808,0.270,11.475,1.484,0.655,-1.520,0.000,-0.000
247.865,-63.148,-33.047,103.003,71.388,359.347,a_1,1000000.000,0.432,-0.276,-0.211,-0.627,-0.186,-0.141,-1.594,0.636,-0.919,0.572,-0.394,5.446,0.736,11.534,-0.024,-2.993,2.680,-0.303,15.839,1.295,-0.121,-0.553,0.000,-0.000
-51.325,-66.427,135.384,-68.957,-152.063,293.922,a_1,1000000.000,-0.282,0.837,0.640,-0.292,-1.756,-0.380,-4.293,1.357,4.512,1.242,2.207,2.187,1.662,-1.224,-0.572,-0.610,-3.799,-0.826,11.039,-0.729,6.362,0.950,0.000,-0.000
-69.705,-79.973,18.198,-165.809,175.944,-209.825,a_1,1000000.000,0.374,-0.030,-0.023,-0.431,-0.601,-0.273,7.195,-1.622,-2.227,0.638,4.209,2.153,1.048,12.367,-0.561,2.235,-5.377,0.043,12.111,2.008,3.661,-1.335,-0.000,-0.000
231.021,-72.371,-5.043,77.414,23.791,288.740,a_1,1000000.000,0.553,1.037,0.792,-0.545,-0.653,-0.189,0.043,0.210,-3.870,0.018,2.237,5.307,1.070,11.374,0.371,-8.248,5.535,0.123,11.639,1.485,-1.307,-1.193,0.000,-0.000
-86.883,-71.683,109.828,61.234,137.801,200.926,a_1,1000000.000,0.151,-0.511,-0.391,-0.102,1.110,0.307,-2.605,1.161,1.928,-0.098,-2.079,-0.235,1.962,-1.797,-0.347,-1.566,-0.553,-1.079,11.060,-0.540,2.343,1.290,0.000,-0.000
